time,a1,a2,v1,v2,initial_a1,initial_a2
0,0.013347,0.916976,0.173755,-1.41398,0.00333333,1.00333
0.125,0.0553399,0.625116,0.56831,-3.49185,0.00333333,1.00333
0.25,0.176338,-0.0335913,1.05333,-5.72048,0.00333333,1.00333
0.375,0.247026,-0.503148,0.222711,-2.36469,0.00333333,1.00333
0.5,0.251811,-0.693887,-0.111763,-0.78043,0.00333333,1.00333
0.625,0.222912,-0.705956,-0.349934,0.597095,0.00333333,1.00333
0.75,0.160441,-0.530696,-0.688803,2.34175,0.00333333,1.00333
0.875,0.0278751,-0.034149,-1.51502,5.92245,0.00333333,1.00333
1,-0.117644,0.516306,-0.755283,2.61054,0.00333333,1.00333
1.125,-0.185952,0.713928,-0.386791,0.724068,0.00333333,1.00333
1.25,-0.219425,0.715263,-0.150802,-0.685257,0.00333333,1.00333
1.375,-0.220466,0.536917,0.164825,-2.24769,0.00333333,1.00333
1.5,-0.160985,0.0950448,0.916602,-5.32447,0.00333333,1.00333
1.625,-0.0454242,-0.564935,0.547663,-3.61401,0.00333333,1.00333
1.75,-0.00850464,-0.864451,0.119423,-1.44036,0.00333333,1.00333
1.875,-0.00636433,-0.952154,-0.0707702,0.00288753,0.00333333,1.00333
2,-0.0262357,-0.863032,-0.262172,1.4642,0.00333333,1.00333
2.125,-0.0816652,-0.55538,-0.706202,3.74851,0.00333333,1.00333
2.25,-0.209552,0.0942577,-0.903662,4.7966,0.00333333,1.00333
2.375,-0.271322,0.48733,-0.204748,1.95384,0.00333333,1.00333
2.5,-0.275648,0.633285,0.110262,0.44901,0.00333333,1.00333
2.625,-0.245862,0.603293,0.372567,-0.95572,0.00333333,1.00333
2.75,-0.175902,0.371297,0.806752,-2.97359,0.00333333,1.00333
2.875,-0.0257348,-0.209161,1.33464,-5.17746,0.00333333,1.00333
3,0.0880234,-0.61994,0.607606,-1.87377,0.00333333,1.00333
3.125,0.144064,-0.744033,0.316816,-0.208332,0.00333333,1.00333
3.25,0.169057,-0.680351,0.074253,1.23863,0.00333333,1.00333
3.375,0.155685,-0.416429,-0.345395,3.16649,0.00333333,1.00333
3.5,0.0619611,0.18724,-0.982681,5.75968,0.00333333,1.00333
3.625,-0.00719511,0.673242,-0.227317,2.4177,0.00333333,1.00333
3.75,-0.0151729,0.863331,0.0627052,0.730243,0.00333333,1.00333
3.875,0.00452216,0.865298,0.252597,-0.705002,0.00333333,1.00333
4,0.0523214,0.673209,0.554134,-2.50725,0.00333333,1.00333
4.125,0.163638,0.162408,1.22441,-5.62674,0.00333333,1.00333
4.25,0.268204,-0.346922,0.452143,-2.51521,0.00333333,1.00333
4.375,0.297657,-0.544925,0.0610952,-0.790836,0.00333333,1.00333
4.5,0.288008,-0.557646,-0.213908,0.587513,0.00333333,1.00333
4.625,0.2405,-0.385436,-0.583782,2.29785,0.00333333,1.00333
4.75,0.122414,0.0910572,-1.33491,5.42253,0.00333333,1.00333
4.875,-0.00559057,0.591233,-0.674885,2.38655,0.00333333,1.00333
5,-0.0667396,0.764397,-0.345562,0.531674,0.00333333,1.00333
5.125,-0.0959106,0.738601,-0.118553,-0.940606,0.00333333,1.00333
5.25,-0.0913255,0.517066,0.236347,-2.73742,0.00333333,1.00333
5.375,-0.0163188,-0.0193233,0.955691,-5.78827,0.00333333,1.00333
5.5,0.0579397,-0.549933,0.232328,-2.67765,0.00333333,1.00333
5.625,0.0627131,-0.76401,-0.11193,-0.880294,0.00333333,1.00333
5.75,0.0348603,-0.782031,-0.331794,0.596361,0.00333333,1.00333
5.875,-0.0243522,-0.600196,-0.658225,2.46172,0.00333333,1.00333
6,-0.148264,-0.0976526,-1.25558,5.25612,0.00333333,1.00333
6.125,-0.256168,0.358748,-0.511068,2.18897,0.00333333,1.00333
6.25,-0.294723,0.519853,-0.140812,0.508533,0.00333333,1.00333
6.375,-0.294599,0.496591,0.146275,-0.889435,0.00333333,1.00333
6.5,-0.252732,0.280234,0.572665,-2.74366,0.00333333,1.00333
6.625,-0.134897,-0.250663,1.15544,-5.06067,0.00333333,1.00333
6.75,-0.0358424,-0.673321,0.504414,-1.98422,0.00333333,1.00333
6.875,0.00821839,-0.809046,0.230059,-0.286508,0.00333333,1.00333
7,0.0237784,-0.752943,0.0104029,1.20068,0.00333333,1.00333
7.125,0.00359895,-0.488215,-0.393399,3.23567,0.00333333,1.00333
7.25,-0.0873084,0.0995368,-0.795338,5.03207,0.00333333,1.00333
7.375,-0.137318,0.521651,-0.101475,2.08826,0.00333333,1.00333
7.5,-0.128558,0.67563,0.213464,0.451315,0.00333333,1.00333
7.625,-0.0860859,0.637717,0.475265,-1.09774,0.00333333,1.00333
7.75,-0.000953107,0.368932,0.962812,-3.48956,0.00333333,1.00333
7.875,0.145397,-0.186742,0.987504,-3.70266,0.00333333,1.00333
8,0.228489,-0.474674,0.426118,-1.22716,0.00333333,1.00333
8.125,0.261996,-0.53062,0.122622,0.283609,0.00333333,1.00333
8.25,0.258,-0.402343,-0.20916,1.83354,0.00333333,1.00333
8.375,0.196421,-0.0261502,-0.863268,4.51715,0.00333333,1.00333
8.5,0.0863827,0.534362,-0.594368,3.1466,0.00333333,1.00333
8.625,0.0404067,0.782843,-0.202793,1.04644,0.00333333,1.00333
8.75,0.0285947,0.819012,0.00686128,-0.445857,0.00333333,1.00333
8.875,0.0445739,0.664657,0.278584,-2.11488,0.00333333,1.00333
9,0.113943,0.234977,0.89544,-4.99548,0.00333333,1.00333
9.125,0.202602,-0.300752,0.353885,-2.84095,0.00333333,1.00333
9.25,0.217104,-0.527395,-0.0723937,-0.948274,0.00333333,1.00333
9.375,0.189995,-0.552831,-0.358777,0.545368,0.00333333,1.00333
9.5,0.123119,-0.374157,-0.756485,2.48152,0.00333333,1.00333
9.625,-0.0122302,0.115133,-1.23327,4.56337,0.00333333,1.00333
9.75,-0.121968,0.488444,-0.589021,1.65873,0.00333333,1.00333
9.875,-0.174087,0.585008,-0.268381,-0.0250279,0.00333333,1.00333
10,-0.189716,0.487408,0.0340068,-1.57326,0.00333333,1.00333
10.125,-0.155243,0.158737,0.595171,-3.96759,0.00333333,1.00333
10.25,-0.0601207,-0.416683,0.562997,-3.68377,0.00333333,1.00333
10.375,-0.0236152,-0.715895,0.0951416,-1.36928,0.00333333,1.00333
10.5,-0.0270066,-0.788933,-0.136505,0.166455,0.00333333,1.00333
10.625,-0.0588685,-0.669851,-0.397241,1.81791,0.00333333,1.00333
10.75,-0.139911,-0.285808,-0.962617,4.55875,0.00333333,1.00333
10.875,-0.243372,0.224817,-0.493911,2.74368,0.00333333,1.00333
11,-0.274534,0.43893,-0.0532273,0.851392,0.00333333,1.00333
11.125,-0.261942,0.453995,0.252988,-0.61089,0.00333333,1.00333
11.25,-0.206949,0.270167,0.670794,-2.49169,0.00333333,1.00333
11.375,-0.0828912,-0.209498,1.14109,-4.41456,0.00333333,1.00333
11.5,0.0193973,-0.574043,0.552462,-1.62593,0.00333333,1.00333
11.625,0.0687155,-0.666267,0.258583,0.0686695,0.00333333,1.00333
11.75,0.0843361,-0.560657,-0.0263833,1.66512,0.00333333,1.00333
11.875,0.051019,-0.214208,-0.583089,4.15503,0.00333333,1.00333
12,-0.0323467,0.3486,-0.421967,3.44184,0.00333333,1.00333
12.125,-0.0521645,0.627905,0.0397577,1.2531,0.00333333,1.00333
12.25,-0.0304278,0.686077,0.298795,-0.30428,0.00333333,1.00333
12.375,0.0249884,0.541563,0.621429,-2.12933,0.00333333,1.00333
12.5,0.138147,0.105653,1.12448,-4.53648,0.00333333,1.00333
12.625,0.2397,-0.301635,0.498809,-1.9442,0.00333333,1.00333
12.75,0.276896,-0.432802,0.125547,-0.258902,0.00333333,1.00333
12.875,0.273029,-0.373716,-0.197557,1.23424,0.00333333,1.00333
13,0.219186,-0.0955885,-0.728103,3.45406,0.00333333,1.00333
13.125,0.10537,0.421552,-0.770091,3.41942,0.00333333,1.00333
13.25,0.0411204,0.689784,-0.323506,1.11449,0.00333333,1.00333
13.375,0.0162333,0.729333,-0.0834661,-0.449036,0.00333333,1.00333
13.5,0.022624,0.571583,0.21608,-2.16822,0.00333333,1.00333
13.625,0.0841404,0.139091,0.778883,-4.76388,0.00333333,1.00333
13.75,0.152962,-0.34097,0.231494,-2.50677,0.00333333,1.00333
13.875,0.155179,-0.532922,-0.157104,-0.68703,0.00333333,1.00333
14,0.117407,-0.521805,-0.45196,0.89265,0.00333333,1.00333
14.125,0.0349774,-0.282088,-0.927178,3.17135,0.00333333,1.00333
14.25,-0.100789,0.204544,-0.928403,3.22491,0.00333333,1.00333
14.375,-0.181398,0.448824,-0.424377,0.924225,0.00333333,1.00333
14.5,-0.214552,0.46496,-0.112152,-0.635113,0.00333333,1.00333
14.625,-0.206162,0.281863,0.282231,-2.40924,0.00333333,1.00333
14.75,-0.132061,-0.178464,0.821859,-4.58318,0.00333333,1.00333
14.875,-0.0626117,-0.594989,0.290687,-2.0546,0.00333333,1.00333
15,-0.0461673,-0.73855,0.00147349,-0.335802,0.00333333,1.00333
15.125,-0.0602079,-0.684918,-0.236157,1.22662,0.00333333,1.00333
15.25,-0.113482,-0.403598,-0.676648,3.49347,0.00333333,1.00333
15.375,-0.211441,0.104484,-0.590273,3.33364,0.00333333,1.00333
15.5,-0.24937,0.372887,-0.0758872,1.1755,0.00333333,1.00333
15.625,-0.238028,0.423328,0.249369,-0.350136,0.00333333,1.00333
15.75,-0.184228,0.273821,0.646449,-2.17295,0.00333333,1.00333
15.875,-0.0669147,-0.153468,1.10527,-4.09595,0.00333333,1.00333
16,0.0360396,-0.501943,0.564921,-1.54485,0.00333333,1.00333
16.125,0.0858614,-0.582874,0.252371,0.171614,0.00333333,1.00333
16.25,0.0988758,-0.461228,-0.0652921,1.83227,0.00333333,1.00333
16.375,0.0580179,-0.0865182,-0.635093,4.32238,0.00333333,1.00333
16.5,-0.0121046,0.410416,-0.291596,2.77589,0.00333333,1.00333
16.625,-0.0216825,0.626553,0.093003,0.831954,0.00333333,1.00333
16.75,0.0062241,0.632352,0.353991,-0.749726,0.00333333,1.00333
16.875,0.072325,0.418573,0.752581,-2.85103,0.00333333,1.00333
17,0.189025,-0.0494375,0.845587,-3.45589,0.00333333,1.00333
17.125,0.25731,-0.325289,0.304159,-1.17215,0.00333333,1.00333
17.25,0.273563,-0.373521,-0.0338479,0.36346,0.00333333,1.00333
17.375,0.246758,-0.22779,-0.424552,2.07048,0.00333333,1.00333
17.5,0.157131,0.180526,-0.948336,4.17355,0.00333333,1.00333
17.625,0.0666854,0.564965,-0.475242,1.84488,0.00333333,1.00333
17.75,0.0273103,0.681068,-0.180275,0.103379,0.00333333,1.00333
17.875,0.0205305,0.595873,0.0864686,-1.5071,0.00333333,1.00333
18,0.0584069,0.273062,0.574236,-3.84981,0.00333333,1.00333
18.125,0.132581,-0.22565,0.358351,-3.02654,0.00333333,1.00333
18.25,0.146008,-0.466515,-0.0938715,-0.995802,0.00333333,1.00333
18.375,0.114981,-0.491677,-0.400338,0.598384,0.00333333,1.00333
18.5,0.0410586,-0.297352,-0.828129,2.68373,0.00333333,1.00333
18.625,-0.0863043,0.146834,-0.949575,3.27309,0.00333333,1.00333
18.75,-0.169872,0.399509,-0.440298,0.968558,0.00333333,1.00333
18.875,-0.204102,0.418731,-0.11429,-0.626833,0.00333333,1.00333
19,-0.195251,0.234617,0.291072,-2.43341,0.00333333,1.00333
19.125,-0.123794,-0.212802,0.72396,-4.15245,0.00333333,1.00333
19.25,-0.0649504,-0.581183,0.234178,-1.77833,0.00333333,1.00333
19.375,-0.0544642,-0.694499,-0.0444189,-0.104597,0.00333333,1.00333
19.5,-0.0754592,-0.608724,-0.308065,1.53258,0.00333333,1.00333
19.625,-0.141001,-0.278095,-0.773328,3.86295,0.00333333,1.00333
19.75,-0.226178,0.168146,-0.413525,2.50021,0.00333333,1.00333
19.875,-0.248608,0.357069,0.0162713,0.654785,0.00333333,1.00333
20,-0.225914,0.343336,0.351093,-0.896112,0.00333333,1.00333
20.125,-0.154368,0.10852,0.841113,-3.03871,0.00333333,1.00333
20.25,-0.0339905,-0.330194,0.824897,-2.83282,0.00333333,1.00333
20.375,0.0396217,-0.539387,0.399548,-0.688614,0.00333333,1.00333
20.5,0.0714006,-0.523816,0.108826,0.926628,0.00333333,1.00333
20.625,0.0616779,-0.293099,-0.308529,2.91118,0.00333333,1.00333
20.75,-0.00416169,0.188337,-0.516858,3.79723,0.00333333,1.00333
20.875,-0.0344961,0.508684,-0.0159705,1.48993,0.00333333,1.00333
21,-0.0172576,0.590249,0.277927,-0.149412,0.00333333,1.00333
21.125,0.0364803,0.463957,0.60985,-1.97537,0.00333333,1.00333
21.25,0.141831,0.0749908,0.968499,-3.75613,0.00333333,1.00333
21.375,0.22954,-0.257107,0.435397,-1.53147,0.00333333,1.00333
21.5,0.25996,-0.341949,0.0699293,0.104859,0.00333333,1.00333
21.625,0.24676,-0.231059,-0.301599,1.73696,0.00333333,1.00333
21.75,0.175556,0.123652,-0.828086,3.86856,0.00333333,1.00333
21.875,0.0887874,0.519425,-0.46632,2.03215,0.00333333,1.00333
22,0.0516558,0.655305,-0.156276,0.242304,0.00333333,1.00333
22.125,0.0478907,0.587075,0.10763,-1.36708,0.00333333,1.00333
22.25,0.0866296,0.28695,0.554609,-3.57831,0.00333333,1.00333
22.375,0.157353,-0.17584,0.352211,-2.84374,0.00333333,1.00333
22.5,0.17091,-0.399648,-0.0929247,-0.879783,0.00333333,1.00333
22.625,0.139052,-0.410036,-0.417487,0.727587,0.00333333,1.00333
22.75,0.0610344,-0.195944,-0.872365,2.8532,0.00333333,1.00333
22.875,-0.0612991,0.219405,-0.840719,2.7088,0.00333333,1.00333
23,-0.135947,0.417087,-0.395687,0.612662,0.00333333,1.00333
23.125,-0.165221,0.392717,-0.0713074,-0.995302,0.00333333,1.00333
23.25,-0.148365,0.152316,0.383214,-2.9931,0.00333333,1.00333
23.375,-0.0783942,-0.30927,0.500873,-3.36354,0.00333333,1.00333
23.5,-0.0455852,-0.585432,0.0684493,-1.20671,0.00333333,1.00333
23.625,-0.0540112,-0.634648,-0.194779,0.396425,0.00333333,1.00333
23.75,-0.0968926,-0.476569,-0.522593,2.24358,0.00333333,1.00333
23.875,-0.187198,-0.0704742,-0.770537,3.57447,0.00333333,1.00333
24,-0.24956,0.239083,-0.246196,1.43045,0.00333333,1.00333
24.125,-0.256896,0.315665,0.114655,-0.159125,0.00333333,1.00333
24.25,-0.219715,0.194322,0.504956,-1.87316,0.00333333,1.00333
24.375,-0.12464,-0.172288,0.928919,-3.58922,0.00333333,1.00333
24.5,-0.0340901,-0.495331,0.502113,-1.47279,0.00333333,1.00333
24.625,0.00867112,-0.568251,0.198804,0.241241,0.00333333,1.00333
24.75,0.0147846,-0.43459,-0.124224,1.96654,0.00333333,1.00333
24.875,-0.0306561,-0.0507049,-0.568009,3.99426,0.00333333,1.00333
25,-0.0784796,0.3496,-0.130726,2.09667,0.00333333,1.00333
25.125,-0.0709889,0.496609,0.224268,0.334737,0.00333333,1.00333
25.25,-0.0238262,0.435211,0.544805,-1.37667,0.00333333,1.00333
25.375,0.072384,0.12642,0.979343,-3.46888,0.00333333,1.00333
25.5,0.175603,-0.228838,0.577485,-1.77881,0.00333333,1.00333
25.625,0.22223,-0.336096,0.192597,-0.029729,0.00333333,1.00333
25.75,0.224644,-0.241411,-0.169521,1.59065,0.00333333,1.00333
25.875,0.172222,0.0867754,-0.671601,3.63995,0.00333333,1.00333
26,0.0983264,0.48399,-0.387201,2.15844,0.00333333,1.00333
26.125,0.0715135,0.63524,-0.0707415,0.360274,0.00333333,1.00333
26.25,0.0783856,0.581646,0.190066,-1.24765,0.00333333,1.00333
26.375,0.125908,0.300248,0.599745,-3.3475,0.00333333,1.00333
26.5,0.19897,-0.122501,0.377853,-2.57198,0.00333333,1.00333
26.625,0.216848,-0.320043,-0.0570948,-0.70558,0.00333333,1.00333
26.75,0.188467,-0.309922,-0.401064,0.890419,0.00333333,1.00333
26.875,0.110788,-0.0751809,-0.871365,2.96891,0.00333333,1.00333
27,-0.00240587,0.308893,-0.740302,2.28601,0.00333333,1.00333
27.125,-0.0686206,0.465073,-0.351297,0.333913,0.00333333,1.00333
27.25,-0.0931706,0.405189,-0.0333551,-1.30765,0.00333333,1.00333
27.375,-0.0702318,0.117588,0.432481,-3.39331,0.00333333,1.00333
27.5,-0.0119079,-0.321114,0.298493,-2.73678,0.00333333,1.00333
27.625,-0.00112556,-0.534611,-0.0893186,-0.799105,0.00333333,1.00333
27.75,-0.0298681,-0.533587,-0.37229,0.829433,0.00333333,1.00333
27.875,-0.099327,-0.308136,-0.768872,2.88001,0.00333333,1.00333
28,-0.199813,0.0833025,-0.636477,2.48398,0.00333333,1.00333
28.125,-0.24956,0.268057,-0.192572,0.59258,0.00333333,1.00333
28.25,-0.251818,0.245734,0.159557,-0.957933,0.00333333,1.00333
28.375,-0.204417,0.0105659,0.6297,-2.91015,0.00333333,1.00333
28.5,-0.114433,-0.388997,0.607515,-2.58574,0.00333333,1.00333
28.625,-0.0631558,-0.583032,0.245675,-0.633896,0.00333333,1.00333
28.75,-0.0489712,-0.562192,-0.0211534,0.970215,0.00333333,1.00333
28.875,-0.0736094,-0.324345,-0.407416,2.94761,0.00333333,1.00333
29,-0.136246,0.104598,-0.384859,2.99236,0.00333333,1.00333
29.125,-0.153821,0.347786,0.0690396,1.01095,0.00333333,1.00333
29.25,-0.124235,0.372905,0.402268,-0.613389,0.00333333,1.00333
29.375,-0.0490242,0.177326,0.830305,-2.62143,0.00333333,1.00333
29.5,0.0648526,-0.195669,0.786432,-2.42996,0.00333333,1.00333
29.625,0.134962,-0.368975,0.36615,-0.457679,0.00333333,1.00333
29.75,0.159981,-0.325143,0.0292564,1.16426,0.00333333,1.00333
29.875,0.136604,-0.0608291,-0.432156,3.15333,0.00333333,1.00333
